Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-05-14 00:00:00,120.98,401.54,182.91,188.40,241.14,56.17,15.17,1.40,56.52,5.94,79.91,NA,NA,NA,NA,37.40,40.75,0.71,208.39,NA,0.00,190.69,971.06,NA
2022-05-15 00:00:00,137.23,369.12,135.09,157.59,190.67,62.46,24.36,2.44,60.87,5.49,118.44,NA,NA,NA,NA,38.00,35.64,0.75,181.52,NA,0.00,189.59,970.95,NA
2022-05-16 00:00:00,99.47,397.11,162.70,104.57,188.28,60.74,15.61,1.15,53.27,3.04,41.04,NA,NA,NA,NA,37.14,34.52,1.15,225.62,NA,0.00,186.70,970.89,NA
2022-05-17 00:00:00,99.14,212.25,20.48,86.21,62.54,64.96,16.45,1.70,90.97,2.30,51.01,NA,NA,NA,NA,35.58,41.09,1.04,123.31,NA,0.00,194.74,971.16,NA
2022-05-18 00:00:00,75.43,238.06,28.66,88.72,70.56,63.42,17.23,1.65,76.00,3.01,69.97,NA,NA,NA,NA,35.98,41.20,1.11,125.72,NA,0.00,186.37,971.25,NA
2022-05-19 00:00:00,90.65,255.18,28.78,106.94,80.34,61.16,16.53,1.90,63.37,3.00,25.45,NA,NA,NA,NA,36.70,41.68,0.78,139.54,NA,0.00,192.14,971.20,NA
2022-05-20 00:00:00,112.99,400.88,65.02,126.67,120.38,58.32,17.03,1.80,41.28,4.60,29.14,NA,NA,NA,NA,37.74,38.79,0.98,164.99,NA,0.00,185.24,971.05,NA
2022-05-21 00:00:00,90.28,428.84,64.22,86.66,98.45,63.23,11.84,1.43,48.67,1.26,25.87,NA,NA,NA,NA,36.42,36.21,1.58,172.98,NA,0.00,188.88,970.97,NA
2022-05-22 00:00:00,69.22,247.42,42.02,75.80,74.33,65.80,13.53,1.61,83.17,1.59,41.84,NA,NA,NA,NA,34.55,41.61,1.36,138.90,NA,0.00,201.15,971.25,NA
2022-05-23 00:00:00,39.83,131.65,19.33,50.11,42.41,65.18,11.59,1.36,49.84,0.97,18.34,NA,NA,NA,NA,28.48,63.07,2.62,134.92,NA,0.00,157.56,971.85,NA
2022-05-24 00:00:00,38.45,96.57,20.71,63.85,50.85,59.75,8.34,1.99,44.10,1.13,16.22,NA,NA,NA,NA,30.25,54.18,1.18,113.20,NA,0.00,209.13,971.54,NA
2022-05-25 00:00:00,91.58,294.52,94.32,114.39,137.75,56.56,14.52,1.78,48.62,3.41,31.33,NA,NA,NA,NA,28.42,59.53,0.52,225.95,NA,0.00,205.97,971.91,NA
2022-05-26 00:00:00,123.01,357.14,72.54,127.32,130.56,65.11,18.39,2.23,73.26,4.14,54.01,NA,NA,NA,NA,29.61,54.36,0.48,191.38,NA,0.00,206.75,971.72,NA
2022-05-27 00:00:00,95.74,325.00,86.38,113.15,135.01,64.47,10.98,1.62,31.19,2.21,27.38,NA,NA,NA,NA,31.35,48.84,0.96,192.25,NA,0.00,252.33,971.41,NA
2022-05-28 00:00:00,92.82,419.31,51.40,86.59,87.97,61.28,12.30,1.81,30.30,2.08,24.42,NA,NA,NA,NA,34.16,46.36,1.02,187.42,NA,0.00,244.23,972.06,NA
2022-05-29 00:00:00,92.68,330.39,58.01,66.36,82.58,61.45,17.76,1.59,37.38,1.58,16.05,NA,NA,NA,NA,31.60,50.14,0.95,182.14,NA,0.00,200.51,972.63,NA
2022-05-30 00:00:00,75.70,220.47,58.85,58.32,78.99,61.96,17.23,1.88,41.98,2.15,38.70,NA,NA,NA,NA,29.93,57.47,1.33,122.78,NA,0.00,192.89,973.09,NA
2022-05-31 00:00:00,123.13,394.20,101.66,143.90,136.93,44.62,30.81,1.86,58.17,5.82,58.78,NA,NA,NA,NA,30.97,52.74,0.44,187.71,NA,0.00,205.50,972.75,NA
2022-06-01 00:00:00,135.61,516.19,173.97,119.62,208.34,62.91,19.66,1.69,58.41,4.81,69.35,NA,NA,NA,NA,32.65,43.22,0.65,235.27,NA,0.00,194.33,972.77,NA
2022-06-02 00:00:00,105.79,430.89,153.93,103.10,179.79,62.26,15.07,1.81,39.97,4.09,37.50,NA,NA,NA,NA,33.16,38.27,0.67,220.75,NA,0.00,197.93,972.51,NA
2022-06-03 00:00:00,125.65,455.67,191.16,108.94,218.32,60.77,19.23,1.95,60.47,5.76,46.58,NA,NA,NA,NA,33.12,37.35,0.71,229.68,NA,0.00,197.31,972.51,NA
2022-06-04 00:00:00,111.39,446.71,122.36,155.21,151.37,62.03,21.50,1.76,61.50,6.13,65.31,NA,NA,NA,NA,33.68,37.34,0.66,217.56,NA,0.00,199.09,971.54,NA
2022-06-05 00:00:00,81.18,399.49,166.01,108.32,193.02,62.16,8.13,0.53,28.60,2.40,16.54,NA,NA,NA,NA,34.12,32.23,0.87,218.07,NA,0.00,199.72,971.13,NA
2022-06-06 00:00:00,74.75,331.58,146.39,113.90,174.86,63.14,13.90,1.48,51.79,2.72,31.45,NA,NA,NA,NA,34.04,30.46,0.73,190.20,NA,0.00,197.11,971.03,NA
2022-06-07 00:00:00,117.08,441.42,208.39,110.82,230.93,61.66,12.70,1.27,29.08,3.19,23.25,NA,NA,NA,NA,33.94,33.41,0.96,241.32,NA,0.00,195.07,971.10,NA
2022-06-08 00:00:00,122.16,507.21,169.25,90.39,181.74,61.30,12.11,1.60,26.20,3.18,19.03,NA,NA,NA,NA,34.02,31.49,1.12,246.24,NA,0.00,197.57,971.17,NA
2022-06-09 00:00:00,49.61,375.44,148.25,94.93,170.89,63.42,11.24,1.37,28.70,2.91,17.11,NA,NA,NA,NA,34.26,34.50,0.80,225.49,NA,0.00,197.77,971.09,NA
2022-06-10 00:00:00,82.48,459.86,187.67,91.56,201.36,60.45,13.14,1.75,31.11,2.40,35.37,NA,NA,NA,NA,34.20,35.13,1.04,228.09,NA,0.00,198.02,971.12,NA
2022-06-11 00:00:00,89.47,447.61,190.55,85.89,202.95,59.95,13.60,1.87,26.30,3.55,27.55,NA,NA,NA,NA,34.45,32.90,1.17,233.25,NA,0.00,198.13,971.15,NA
2022-06-12 00:00:00,100.65,362.31,156.31,89.80,174.85,62.93,11.02,1.67,27.42,2.72,16.02,NA,NA,NA,NA,34.66,33.33,0.97,241.26,NA,0.00,197.67,971.08,NA
2022-06-13 00:00:00,81.90,311.08,121.67,79.94,139.90,64.05,10.46,1.71,28.13,1.97,12.13,NA,NA,NA,NA,34.35,37.30,1.21,239.57,NA,0.00,194.91,971.22,NA
2022-06-14 00:00:00,86.76,331.75,109.22,62.29,122.22,63.28,11.72,1.23,30.48,1.34,7.11,NA,NA,NA,NA,32.64,43.00,1.62,248.03,NA,0.00,191.09,971.65,NA
2022-06-15 00:00:00,46.35,200.56,91.75,63.33,108.45,62.35,8.34,1.56,30.21,1.24,6.96,NA,NA,NA,NA,33.39,43.42,1.60,241.86,NA,0.00,198.63,971.45,NA
2022-06-16 00:00:00,39.93,163.07,73.71,66.09,98.86,62.63,10.07,1.72,30.97,1.32,20.00,NA,NA,NA,NA,30.66,55.92,1.10,194.02,NA,0.00,208.86,972.71,NA
2022-06-17 00:00:00,35.75,103.43,55.24,62.69,78.38,62.79,11.40,2.06,18.28,1.56,32.57,NA,NA,NA,NA,28.54,64.08,0.90,182.29,NA,0.00,172.69,973.27,NA
2022-06-18 00:00:00,41.87,119.49,43.54,56.69,65.65,57.06,27.07,1.85,20.06,1.75,25.33,NA,NA,NA,NA,29.25,65.16,0.50,170.51,NA,0.00,182.46,973.37,NA
2022-06-19 00:00:00,65.34,249.90,76.50,70.92,100.10,57.70,15.15,1.52,11.33,2.53,17.38,NA,NA,NA,NA,27.97,64.20,0.45,217.97,NA,0.00,198.47,973.35,NA
2022-06-20 00:00:00,67.15,253.95,58.50,74.51,87.31,56.25,16.45,1.67,14.14,1.99,18.50,NA,NA,NA,NA,28.71,61.03,0.49,199.28,NA,0.00,206.67,973.23,NA
2022-06-21 00:00:00,56.41,155.22,29.78,65.25,58.98,49.29,18.11,1.74,12.46,1.62,24.64,NA,NA,NA,NA,29.13,59.66,0.83,115.10,NA,0.00,194.50,973.18,NA
2022-06-22 00:00:00,69.82,239.90,38.73,54.94,60.80,46.75,18.49,1.68,15.06,1.44,13.69,NA,NA,NA,NA,30.11,55.93,0.79,191.81,NA,0.00,203.41,972.92,NA
2022-06-23 00:00:00,69.26,259.37,59.33,65.53,83.23,51.19,13.98,1.60,59.09,1.30,11.10,NA,NA,NA,NA,31.16,47.74,0.85,261.01,NA,0.00,205.19,972.59,NA
2022-06-24 00:00:00,94.78,326.09,83.11,82.40,111.57,53.80,19.78,1.69,80.64,2.29,26.23,NA,NA,NA,NA,31.45,42.77,0.56,229.91,NA,0.00,201.69,972.18,NA
2022-06-25 00:00:00,141.11,372.32,95.21,90.67,129.65,54.34,27.50,1.85,65.02,3.59,95.99,NA,NA,NA,NA,31.83,42.98,0.78,142.82,NA,0.00,197.99,972.51,NA
2022-06-26 00:00:00,70.80,166.54,13.68,43.61,34.34,56.31,14.75,1.51,56.60,1.31,44.27,NA,NA,NA,NA,32.03,53.40,1.74,93.42,NA,0.00,200.08,972.50,NA
2022-06-27 00:00:00,57.90,132.95,10.36,37.23,28.26,48.86,16.01,1.50,54.04,1.19,35.72,NA,NA,NA,NA,32.49,54.05,1.49,100.19,NA,0.00,199.18,972.73,NA
2022-06-28 00:00:00,80.19,171.28,12.62,47.72,35.67,49.02,13.46,1.73,39.96,1.42,15.29,NA,NA,NA,NA,32.71,56.35,1.27,113.03,NA,0.00,198.67,972.28,NA
2022-06-29 00:00:00,62.64,148.97,14.93,42.54,34.80,53.31,14.85,1.41,64.71,1.23,14.91,NA,NA,NA,NA,31.70,59.14,1.59,109.54,NA,0.00,200.68,972.15,NA
